Date;NK
07/01/2005;909
07/01/2005;965
07/01/2005;1102
07/01/2005;1226
07/01/2005;1132
07/01/2005;1183
07/01/2005;1211
07/01/2005;1253
07/01/2005;1311
07/01/2005;1341
07/01/2005;1432
07/01/2005;1404
07/01/2005;1493
07/01/2005;1478
07/01/2005;1411
07/01/2005;1387
07/01/2005;1306
07/01/2005;1232
08/01/2005;1277
08/01/2005;1063
08/01/2005;991
08/01/2005;989
08/01/2005;972
08/01/2005;973
08/01/2005;985
08/01/2005;1020
08/01/2005;1192
08/01/2005;1325
08/01/2005;1219
08/01/2005;1195
08/01/2005;1230
08/01/2005;1312
08/01/2005;1387
08/01/2005;1375
08/01/2005;1532
08/01/2005;1531
08/01/2005;1479
08/01/2005;1521
08/01/2005;1616
08/01/2005;1371
08/01/2005;1198
08/01/2005;1102
09/01/2005;1120
09/01/2005;1093
09/01/2005;1112
09/01/2005;986
09/01/2005;934
09/01/2005;919
09/01/2005;929
09/01/2005;919
09/01/2005;944
09/01/2005;943
09/01/2005;1036
09/01/2005;1168
09/01/2005;1232
09/01/2005;1236
09/01/2005;1278
09/01/2005;1369
09/01/2005;1182
09/01/2005;1210
09/01/2005;1316
09/01/2005;1221
09/01/2005;1260
09/01/2005;1231
09/01/2005;1115
09/01/2005;1180
10/01/2005;1174
10/01/2005;1178
10/01/2005;1052
10/01/2005;998
10/01/2005;960
10/01/2005;958
10/01/2005;989
10/01/2005;1162
10/01/2005;1523
10/01/2005;1511
10/01/2005;1420
10/01/2005;1413
10/01/2005;1335
10/01/2005;1451
10/01/2005;1410
10/01/2005;1429
10/01/2005;1409
10/01/2005;1372
10/01/2005;1366
10/01/2005;1365
10/01/2005;1385
10/01/2005;1361
10/01/2005;1312
10/01/2005;1177
11/01/2005;1205
11/01/2005;1114
11/01/2005;1047
11/01/2005;982
11/01/2005;992
11/01/2005;977
11/01/2005;1047
11/01/2005;1126
11/01/2005;1474
11/01/2005;1526
11/01/2005;1386
11/01/2005;1392
11/01/2005;1363
11/01/2005;1331
11/01/2005;1401
11/01/2005;1374
11/01/2005;1436
11/01/2005;1386
11/01/2005;1419
11/01/2005;1428
11/01/2005;1508
11/01/2005;1438
11/01/2005;1415
11/01/2005;1433
12/01/2005;1208
12/01/2005;1280
12/01/2005;1174
12/01/2005;1022
12/01/2005;1002
12/01/2005;1018
12/01/2005;1095
12/01/2005;1182
12/01/2005;1478
12/01/2005;1515
12/01/2005;1488
12/01/2005;1383
12/01/2005;1383
12/01/2005;1337
12/01/2005;1243
12/01/2005;1304
12/01/2005;1284
12/01/2005;1303
12/01/2005;1461
12/01/2005;1517
12/01/2005;1526
12/01/2005;1495
12/01/2005;1333
12/01/2005;1216
13/01/2005;1232
13/01/2005;1181
13/01/2005;1042
13/01/2005;1027
13/01/2005;915
13/01/2005;891
13/01/2005;937
13/01/2005;1086
13/01/2005;1326
13/01/2005;1469
13/01/2005;1321
13/01/2005;1396
13/01/2005;1270
13/01/2005;1189
13/01/2005;1227
13/01/2005;1266
13/01/2005;1277
13/01/2005;1438
13/01/2005;1523
13/01/2005;1384
13/01/2005;1283
13/01/2005;1304
13/01/2005;1126
13/01/2005;1141
14/01/2005;1183
14/01/2005;1090
14/01/2005;1032
14/01/2005;940
14/01/2005;981
14/01/2005;1104
14/01/2005;989
14/01/2005;1079
14/01/2005;1472
14/01/2005;1313
14/01/2005;1363
14/01/2005;1347
14/01/2005;1240
14/01/2005;1280
14/01/2005;1210
14/01/2005;1216
14/01/2005;1320
14/01/2005;1477
14/01/2005;1500
14/01/2005;1512
14/01/2005;1496
14/01/2005;1360
14/01/2005;1024
14/01/2005;1094
15/01/2005;1111
15/01/2005;1097
15/01/2005;1051
15/01/2005;979
15/01/2005;978
15/01/2005;902
15/01/2005;957
15/01/2005;973
15/01/2005;1074
15/01/2005;1115
15/01/2005;1136
15/01/2005;1128
15/01/2005;1196
15/01/2005;1267
15/01/2005;1355
15/01/2005;1194
15/01/2005;1188
15/01/2005;1279
15/01/2005;1361
15/01/2005;1474
15/01/2005;1235
15/01/2005;1289
15/01/2005;1124
15/01/2005;1231
16/01/2005;1289
16/01/2005;1166
16/01/2005;1062
16/01/2005;1028
16/01/2005;1003
16/01/2005;929
16/01/2005;951
16/01/2005;1011
16/01/2005;939
16/01/2005;946
16/01/2005;841
16/01/2005;850
16/01/2005;831
16/01/2005;866
16/01/2005;819
16/01/2005;833
16/01/2005;877
16/01/2005;892
16/01/2005;899
16/01/2005;1008
16/01/2005;1013
16/01/2005;912
16/01/2005;907
16/01/2005;953
17/01/2005;916
17/01/2005;894
17/01/2005;895
17/01/2005;845
17/01/2005;837
17/01/2005;795
17/01/2005;874
17/01/2005;920
17/01/2005;1257
17/01/2005;1222
17/01/2005;1196
17/01/2005;1214
17/01/2005;1149
17/01/2005;1166
17/01/2005;1170
17/01/2005;1176
17/01/2005;1147
17/01/2005;1294
17/01/2005;1683
17/01/2005;1615
17/01/2005;1256
17/01/2005;1205
17/01/2005;1087
17/01/2005;1092
18/01/2005;1039
18/01/2005;1001
18/01/2005;925
18/01/2005;880
18/01/2005;873
18/01/2005;880
18/01/2005;950
18/01/2005;1039
18/01/2005;1284
18/01/2005;1350
18/01/2005;1476
18/01/2005;1342
18/01/2005;1488
18/01/2005;1557
18/01/2005;1610
18/01/2005;1583
18/01/2005;1620
18/01/2005;1605
18/01/2005;1604
18/01/2005;1582
18/01/2005;1523
18/01/2005;1172
18/01/2005;1021
18/01/2005;1125
19/01/2005;1197
19/01/2005;1174
19/01/2005;1106
19/01/2005;873
19/01/2005;828
19/01/2005;830
19/01/2005;840
19/01/2005;909
19/01/2005;1098
19/01/2005;1036
19/01/2005;912
19/01/2005;873
19/01/2005;889
19/01/2005;965
19/01/2005;1009
19/01/2005;918
19/01/2005;920
19/01/2005;923
19/01/2005;1021
19/01/2005;998
19/01/2005;1061
19/01/2005;1016
19/01/2005;859
19/01/2005;945
20/01/2005;937
20/01/2005;876
20/01/2005;831
20/01/2005;828
20/01/2005;810
20/01/2005;822
20/01/2005;898
20/01/2005;909
20/01/2005;1256
20/01/2005;1298
20/01/2005;1326
20/01/2005;1139
20/01/2005;1135
20/01/2005;1117
20/01/2005;1094
20/01/2005;982
20/01/2005;1107
20/01/2005;1290
20/01/2005;1445
20/01/2005;1357
20/01/2005;1248
20/01/2005;1220
20/01/2005;1137
20/01/2005;1102
21/01/2005;1082
21/01/2005;1053
21/01/2005;1003
21/01/2005;1019
21/01/2005;1071
21/01/2005;1118
21/01/2005;1206
21/01/2005;1256
21/01/2005;1501
21/01/2005;1578
21/01/2005;1427
21/01/2005;1440
21/01/2005;1522
21/01/2005;1517
21/01/2005;1300
21/01/2005;1401
21/01/2005;1551
21/01/2005;1411
21/01/2005;1434
21/01/2005;1489
21/01/2005;1835
21/01/2005;1804
21/01/2005;1579
21/01/2005;1508
22/01/2005;1535
22/01/2005;1395
22/01/2005;1392
22/01/2005;1326
22/01/2005;1297
22/01/2005;1331
22/01/2005;1288
22/01/2005;1322
22/01/2005;1390
22/01/2005;1443
22/01/2005;1496
22/01/2005;1439
22/01/2005;1432
22/01/2005;1398
22/01/2005;1380
22/01/2005;1022
22/01/2005;973
22/01/2005;951
22/01/2005;987
22/01/2005;1100
22/01/2005;1064
22/01/2005;1316
22/01/2005;1262
22/01/2005;1259
23/01/2005;1166
23/01/2005;1066
23/01/2005;1051
23/01/2005;992
23/01/2005;969
23/01/2005;862
23/01/2005;859
23/01/2005;849
23/01/2005;879
23/01/2005;956
23/01/2005;1039
23/01/2005;1066
23/01/2005;1124
23/01/2005;1160
23/01/2005;1110
23/01/2005;1138
23/01/2005;1095
23/01/2005;1045
23/01/2005;1078
23/01/2005;1169
23/01/2005;1174
23/01/2005;1075
23/01/2005;1044
23/01/2005;1110
24/01/2005;1086
24/01/2005;1092
24/01/2005;1127
24/01/2005;881
24/01/2005;831
24/01/2005;791
24/01/2005;836
24/01/2005;907
24/01/2005;1174
24/01/2005;1094
24/01/2005;992
24/01/2005;955
24/01/2005;959
24/01/2005;981
24/01/2005;947
24/01/2005;1023
24/01/2005;1009
24/01/2005;1007
24/01/2005;1054
24/01/2005;1018
24/01/2005;976
24/01/2005;872
24/01/2005;805
24/01/2005;800
25/01/2005;785
25/01/2005;757
25/01/2005;751
25/01/2005;766
25/01/2005;759
25/01/2005;758
25/01/2005;761
25/01/2005;762
25/01/2005;869
25/01/2005;938
25/01/2005;951
25/01/2005;892
25/01/2005;876
25/01/2005;872
25/01/2005;893
25/01/2005;879
25/01/2005;896
25/01/2005;909
25/01/2005;958
25/01/2005;984
25/01/2005;991
25/01/2005;881
25/01/2005;853
25/01/2005;804
26/01/2005;788
26/01/2005;788
26/01/2005;763
26/01/2005;771
26/01/2005;747
26/01/2005;744
26/01/2005;774
26/01/2005;800
26/01/2005;896
26/01/2005;913
26/01/2005;871
26/01/2005;872
26/01/2005;858
26/01/2005;876
26/01/2005;900
26/01/2005;864
26/01/2005;902
26/01/2005;916
26/01/2005;1004
26/01/2005;1024
26/01/2005;1011
26/01/2005;1006
26/01/2005;913
26/01/2005;905
27/01/2005;872
27/01/2005;843
27/01/2005;863
27/01/2005;791
27/01/2005;769
27/01/2005;778
27/01/2005;801
27/01/2005;827
27/01/2005;1038
27/01/2005;1040
27/01/2005;980
27/01/2005;912
27/01/2005;887
27/01/2005;922
27/01/2005;928
27/01/2005;921
27/01/2005;905
27/01/2005;906
27/01/2005;981
27/01/2005;1053
27/01/2005;1086
27/01/2005;967
27/01/2005;902
27/01/2005;916
28/01/2005;895
28/01/2005;866
28/01/2005;861
28/01/2005;845
28/01/2005;849
28/01/2005;818
28/01/2005;864
28/01/2005;856
28/01/2005;1024
28/01/2005;1050
28/01/2005;984
28/01/2005;990
28/01/2005;970
28/01/2005;943
28/01/2005;994
28/01/2005;932
28/01/2005;891
28/01/2005;-200
28/01/2005;-200
28/01/2005;-200
28/01/2005;-200
28/01/2005;-200
28/01/2005;-200
28/01/2005;-200
29/01/2005;-200
29/01/2005;-200
29/01/2005;793
29/01/2005;790
29/01/2005;776
29/01/2005;766
29/01/2005;774
29/01/2005;801
29/01/2005;847
29/01/2005;874
29/01/2005;879
29/01/2005;888
29/01/2005;873
29/01/2005;877
29/01/2005;893
29/01/2005;866
29/01/2005;873
29/01/2005;911
29/01/2005;908
29/01/2005;907
29/01/2005;925
29/01/2005;920
29/01/2005;865
29/01/2005;867
30/01/2005;900
30/01/2005;901
30/01/2005;863
30/01/2005;884
30/01/2005;873
30/01/2005;806
30/01/2005;801
30/01/2005;790
30/01/2005;805
30/01/2005;843
30/01/2005;849
30/01/2005;872
30/01/2005;890
30/01/2005;874
30/01/2005;863
30/01/2005;840
30/01/2005;845
30/01/2005;888
30/01/2005;845
30/01/2005;880
30/01/2005;917
30/01/2005;927
30/01/2005;868
30/01/2005;932
31/01/2005;971
31/01/2005;891
31/01/2005;806
31/01/2005;787
31/01/2005;791
31/01/2005;787
31/01/2005;814
31/01/2005;844
31/01/2005;1049
31/01/2005;1201
31/01/2005;1293
31/01/2005;1121
31/01/2005;1112
31/01/2005;1060
31/01/2005;1056
31/01/2005;1131
31/01/2005;1162
31/01/2005;1283
31/01/2005;1414
31/01/2005;1486
31/01/2005;1523
31/01/2005;1283
31/01/2005;1109
31/01/2005;1055
01/02/2005;1038
01/02/2005;996
01/02/2005;995
01/02/2005;1000
01/02/2005;1042
01/02/2005;1042
01/02/2005;1024
01/02/2005;1147
01/02/2005;1496
01/02/2005;1541
01/02/2005;1491
01/02/2005;1533
01/02/2005;1507
01/02/2005;1451
01/02/2005;1432
01/02/2005;1408
01/02/2005;1377
01/02/2005;1454
01/02/2005;1268
01/02/2005;1259
01/02/2005;1261
01/02/2005;1133
01/02/2005;1054
01/02/2005;1055
02/02/2005;1059
02/02/2005;1063
02/02/2005;1135
02/02/2005;1126
02/02/2005;1058
02/02/2005;1040
02/02/2005;1069
02/02/2005;1042
02/02/2005;1322
02/02/2005;1549
02/02/2005;1416
02/02/2005;1337
02/02/2005;1281
02/02/2005;1037
02/02/2005;1028
02/02/2005;984
02/02/2005;1010
02/02/2005;1113
02/02/2005;1253
02/02/2005;1400
02/02/2005;1470
02/02/2005;1281
02/02/2005;1084
02/02/2005;1097
03/02/2005;1032
03/02/2005;1046
03/02/2005;975
03/02/2005;932
03/02/2005;926
03/02/2005;932
03/02/2005;937
03/02/2005;996
03/02/2005;1382
03/02/2005;1544
03/02/2005;1429
03/02/2005;1312
03/02/2005;1205
03/02/2005;1322
03/02/2005;1301
03/02/2005;1280
03/02/2005;1256
03/02/2005;1358
03/02/2005;1713
03/02/2005;1655
03/02/2005;1444
03/02/2005;1314
03/02/2005;1368
03/02/2005;1195
04/02/2005;1083
04/02/2005;1055
04/02/2005;973
04/02/2005;1039
04/02/2005;949
04/02/2005;920
04/02/2005;989
04/02/2005;1100
04/02/2005;1411
04/02/2005;1328
04/02/2005;1308
04/02/2005;1280
04/02/2005;1056
04/02/2005;1019
04/02/2005;1084
04/02/2005;998
04/02/2005;987
04/02/2005;1079
04/02/2005;1096
04/02/2005;1146
04/02/2005;1125
04/02/2005;1130
04/02/2005;1017
04/02/2005;1017
05/02/2005;1041
05/02/2005;1034
05/02/2005;1009
05/02/2005;1105
05/02/2005;1084
05/02/2005;989
05/02/2005;1047
05/02/2005;1091
05/02/2005;1263
05/02/2005;1165
05/02/2005;966
05/02/2005;927
05/02/2005;909
05/02/2005;941
05/02/2005;903
05/02/2005;891
05/02/2005;904
05/02/2005;900
05/02/2005;926
05/02/2005;999
05/02/2005;994
05/02/2005;1010
05/02/2005;938
05/02/2005;983
06/02/2005;963
06/02/2005;962
06/02/2005;980
06/02/2005;914
06/02/2005;898
06/02/2005;854
06/02/2005;838
06/02/2005;831
06/02/2005;833
06/02/2005;870
06/02/2005;984
06/02/2005;1065
06/02/2005;968
06/02/2005;911
06/02/2005;868
06/02/2005;868
06/02/2005;904
06/02/2005;944
06/02/2005;925
06/02/2005;985
06/02/2005;1002
06/02/2005;938
06/02/2005;896
06/02/2005;907
07/02/2005;902
07/02/2005;885
07/02/2005;863
07/02/2005;861
07/02/2005;852
07/02/2005;879
07/02/2005;900
07/02/2005;963
07/02/2005;1183
07/02/2005;1161
07/02/2005;1102
07/02/2005;1029
07/02/2005;973
07/02/2005;981
07/02/2005;960
07/02/2005;973
07/02/2005;968
07/02/2005;1022
07/02/2005;1067
07/02/2005;1101
07/02/2005;1081
07/02/2005;988
07/02/2005;932
07/02/2005;923
08/02/2005;915
08/02/2005;879
08/02/2005;852
08/02/2005;844
08/02/2005;878
08/02/2005;910
08/02/2005;918
08/02/2005;991
08/02/2005;1223
08/02/2005;1277
08/02/2005;1114
08/02/2005;1088
08/02/2005;1064
08/02/2005;1047
08/02/2005;1075
08/02/2005;973
08/02/2005;942
08/02/2005;-200
08/02/2005;-200
08/02/2005;-200
08/02/2005;-200
08/02/2005;-200
08/02/2005;-200
08/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
09/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
10/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;-200
11/02/2005;1521
11/02/2005;1428
11/02/2005;1463
12/02/2005;1494
12/02/2005;1462
12/02/2005;1326
12/02/2005;1185
12/02/2005;1154
12/02/2005;1175
12/02/2005;1203
12/02/2005;1250
12/02/2005;1321
12/02/2005;1323
12/02/2005;1381
12/02/2005;1480
12/02/2005;1485
12/02/2005;1522
12/02/2005;1570
12/02/2005;1507
12/02/2005;1540
12/02/2005;1556
12/02/2005;1707
12/02/2005;1766
12/02/2005;1846
12/02/2005;1795
12/02/2005;1755
12/02/2005;1738
13/02/2005;1712
13/02/2005;1751
13/02/2005;1574
13/02/2005;1458
13/02/2005;1515
13/02/2005;1491
13/02/2005;1453
13/02/2005;1443
13/02/2005;1473
13/02/2005;1548
13/02/2005;1586
13/02/2005;1488
13/02/2005;1220
13/02/2005;1198
13/02/2005;1168
13/02/2005;1149
13/02/2005;1052
13/02/2005;1053
13/02/2005;1238
13/02/2005;1188
13/02/2005;1150
13/02/2005;984
13/02/2005;1111
13/02/2005;1131
14/02/2005;1115
14/02/2005;1133
14/02/2005;1024
14/02/2005;968
14/02/2005;923
14/02/2005;902
14/02/2005;995
14/02/2005;858
14/02/2005;1233
14/02/2005;1140
14/02/2005;1096
14/02/2005;1295
14/02/2005;926
14/02/2005;970
14/02/2005;960
14/02/2005;941
14/02/2005;921
14/02/2005;940
14/02/2005;1036
14/02/2005;1102
14/02/2005;1035
14/02/2005;990
14/02/2005;950
14/02/2005;988
15/02/2005;884
15/02/2005;840
15/02/2005;814
15/02/2005;821
15/02/2005;802
15/02/2005;805
15/02/2005;850
15/02/2005;913
15/02/2005;1047
15/02/2005;1055
15/02/2005;974
15/02/2005;863
15/02/2005;889
15/02/2005;906
15/02/2005;874
15/02/2005;849
15/02/2005;923
15/02/2005;962
15/02/2005;1067
15/02/2005;1125
15/02/2005;1149
15/02/2005;1155
15/02/2005;1065
15/02/2005;1145
16/02/2005;1134
16/02/2005;1195
16/02/2005;1141
16/02/2005;1077
16/02/2005;1052
16/02/2005;1033
16/02/2005;1080
16/02/2005;1208
16/02/2005;1363
16/02/2005;1239
16/02/2005;1044
16/02/2005;956
16/02/2005;955
16/02/2005;997
16/02/2005;987
16/02/2005;1007
16/02/2005;1025
16/02/2005;1083
16/02/2005;1143
16/02/2005;1288
16/02/2005;1464
16/02/2005;1341
16/02/2005;1177
16/02/2005;1089
17/02/2005;1196
17/02/2005;1107
17/02/2005;1102
17/02/2005;993
17/02/2005;912
17/02/2005;883
17/02/2005;893
17/02/2005;1033
17/02/2005;1222
17/02/2005;1190
17/02/2005;1035
17/02/2005;990
17/02/2005;1011
17/02/2005;1041
17/02/2005;1086
17/02/2005;1021
17/02/2005;1014
17/02/2005;1023
17/02/2005;1172
17/02/2005;1172
17/02/2005;1219
17/02/2005;1106
17/02/2005;1078
17/02/2005;939
18/02/2005;975
18/02/2005;958
18/02/2005;921
18/02/2005;931
18/02/2005;874
18/02/2005;872
18/02/2005;904
18/02/2005;951
18/02/2005;1183
18/02/2005;1187
18/02/2005;1072
18/02/2005;1011
18/02/2005;997
18/02/2005;989
18/02/2005;1006
18/02/2005;1016
18/02/2005;1069
18/02/2005;1109
18/02/2005;1182
18/02/2005;1253
18/02/2005;1288
18/02/2005;1153
18/02/2005;1161
18/02/2005;1271
19/02/2005;1156
19/02/2005;1106
19/02/2005;1008
19/02/2005;966
19/02/2005;931
19/02/2005;922
19/02/2005;911
19/02/2005;993
19/02/2005;1100
19/02/2005;1141
19/02/2005;1085
19/02/2005;1153
19/02/2005;1122
19/02/2005;992
19/02/2005;1018
19/02/2005;981
19/02/2005;988
19/02/2005;1059
19/02/2005;1110
19/02/2005;1204
19/02/2005;1275
19/02/2005;1297
19/02/2005;1277
19/02/2005;1207
20/02/2005;1222
20/02/2005;1141
20/02/2005;1228
20/02/2005;1120
20/02/2005;1067
20/02/2005;947
20/02/2005;918
20/02/2005;920
20/02/2005;941
20/02/2005;949
20/02/2005;990
20/02/2005;996
20/02/2005;1023
20/02/2005;1037
20/02/2005;1017
20/02/2005;1042
20/02/2005;1037
20/02/2005;1009
20/02/2005;1033
20/02/2005;1016
20/02/2005;1076
20/02/2005;1029
20/02/2005;984
20/02/2005;1003
21/02/2005;1009
21/02/2005;946
21/02/2005;910
21/02/2005;886
21/02/2005;879
21/02/2005;907
21/02/2005;949
21/02/2005;1054
21/02/2005;1214
21/02/2005;1253
21/02/2005;1197
21/02/2005;1156
21/02/2005;1132
21/02/2005;1207
21/02/2005;1127
21/02/2005;1112
21/02/2005;1186
21/02/2005;1192
21/02/2005;1177
21/02/2005;1478
21/02/2005;1486
21/02/2005;1118
21/02/2005;1019
21/02/2005;961
22/02/2005;931
22/02/2005;938
22/02/2005;888
22/02/2005;844
22/02/2005;851
22/02/2005;905
22/02/2005;987
22/02/2005;1124
22/02/2005;1408
22/02/2005;1501
22/02/2005;1266
22/02/2005;1082
22/02/2005;1123
22/02/2005;1174
22/02/2005;1209
22/02/2005;1120
22/02/2005;1174
22/02/2005;1068
22/02/2005;1146
22/02/2005;1204
22/02/2005;1062
22/02/2005;1122
22/02/2005;940
22/02/2005;935
23/02/2005;1011
23/02/2005;952
23/02/2005;899
23/02/2005;880
23/02/2005;882
23/02/2005;844
23/02/2005;860
23/02/2005;917
23/02/2005;1126
23/02/2005;1033
23/02/2005;944
23/02/2005;955
23/02/2005;992
23/02/2005;1090
23/02/2005;1151
23/02/2005;1148
23/02/2005;1140
23/02/2005;1160
23/02/2005;1167
23/02/2005;1194
23/02/2005;1224
23/02/2005;1209
23/02/2005;1145
23/02/2005;1016
24/02/2005;1018
24/02/2005;937
24/02/2005;949
24/02/2005;895
24/02/2005;884
24/02/2005;883
24/02/2005;968
24/02/2005;1071
24/02/2005;1310
24/02/2005;1332
24/02/2005;1178
24/02/2005;1093
24/02/2005;1060
24/02/2005;1121
24/02/2005;1118
24/02/2005;1205
24/02/2005;1274
24/02/2005;1301
24/02/2005;1405
24/02/2005;1375
24/02/2005;1367
24/02/2005;1324
24/02/2005;1170
24/02/2005;1169
25/02/2005;1181
25/02/2005;1146
25/02/2005;1059
25/02/2005;1010
25/02/2005;1007
25/02/2005;932
25/02/2005;998
25/02/2005;1072
25/02/2005;1424
25/02/2005;1527
25/02/2005;1364
25/02/2005;1190
25/02/2005;1021
25/02/2005;1051
25/02/2005;1021
25/02/2005;1016
25/02/2005;1040
25/02/2005;1089
25/02/2005;1148
25/02/2005;1162
25/02/2005;1197
25/02/2005;1059
25/02/2005;1207
25/02/2005;1188
26/02/2005;1153
26/02/2005;1061
26/02/2005;1028
26/02/2005;1082
26/02/2005;1037
26/02/2005;942
26/02/2005;904
26/02/2005;855
26/02/2005;914
26/02/2005;933
26/02/2005;942
26/02/2005;943
26/02/2005;959
26/02/2005;971
26/02/2005;954
26/02/2005;929
26/02/2005;933
26/02/2005;967
26/02/2005;987
26/02/2005;1003
26/02/2005;1138
26/02/2005;1087
26/02/2005;1129
26/02/2005;1191
27/02/2005;1256
27/02/2005;1171
27/02/2005;1016
27/02/2005;1035
27/02/2005;980
27/02/2005;901
27/02/2005;914
27/02/2005;940
27/02/2005;935
27/02/2005;970
27/02/2005;1064
27/02/2005;1023
27/02/2005;955
27/02/2005;943
27/02/2005;895
27/02/2005;890
27/02/2005;904
27/02/2005;888
27/02/2005;905
27/02/2005;974
27/02/2005;1048
27/02/2005;895
27/02/2005;875
27/02/2005;943
28/02/2005;947
28/02/2005;865
28/02/2005;823
28/02/2005;798
28/02/2005;781
28/02/2005;781
28/02/2005;779
28/02/2005;817
28/02/2005;893
28/02/2005;883
28/02/2005;839
28/02/2005;809
28/02/2005;805
28/02/2005;840
28/02/2005;812
28/02/2005;782
28/02/2005;799
28/02/2005;812
28/02/2005;922
28/02/2005;938
28/02/2005;939
28/02/2005;827
28/02/2005;776
28/02/2005;755
01/03/2005;766
01/03/2005;762
01/03/2005;736
01/03/2005;715
01/03/2005;716
01/03/2005;731
01/03/2005;735
01/03/2005;779
01/03/2005;915
01/03/2005;905
01/03/2005;835
01/03/2005;798
01/03/2005;783
01/03/2005;807
01/03/2005;827
01/03/2005;822
01/03/2005;830
01/03/2005;833
01/03/2005;882
01/03/2005;967
01/03/2005;1009
01/03/2005;911
01/03/2005;808
01/03/2005;812
02/03/2005;790
02/03/2005;765
02/03/2005;761
02/03/2005;788
02/03/2005;790
02/03/2005;804
02/03/2005;831
02/03/2005;881
02/03/2005;1099
02/03/2005;1100
02/03/2005;1042
02/03/2005;1026
02/03/2005;905
02/03/2005;891
02/03/2005;968
02/03/2005;909
02/03/2005;938
02/03/2005;971
02/03/2005;1148
02/03/2005;1299
02/03/2005;1315
02/03/2005;1180
02/03/2005;1070
02/03/2005;1031
03/03/2005;1047
03/03/2005;1030
03/03/2005;986
03/03/2005;992
03/03/2005;1076
03/03/2005;1104
03/03/2005;1160
03/03/2005;1217
03/03/2005;1457
03/03/2005;1337
03/03/2005;1111
03/03/2005;1165
03/03/2005;1129
03/03/2005;1092
03/03/2005;1096
03/03/2005;1108
03/03/2005;1124
03/03/2005;1216
03/03/2005;1437
03/03/2005;1473
03/03/2005;1396
03/03/2005;1285
03/03/2005;1206
03/03/2005;1179
04/03/2005;1213
04/03/2005;1142
04/03/2005;1089
04/03/2005;982
04/03/2005;888
04/03/2005;979
04/03/2005;1023
04/03/2005;1153
04/03/2005;1393
04/03/2005;1567
04/03/2005;1334
04/03/2005;1280
04/03/2005;1330
04/03/2005;1349
04/03/2005;1349
04/03/2005;1344
04/03/2005;1337
04/03/2005;1316
04/03/2005;1253
04/03/2005;1258
04/03/2005;1326
04/03/2005;1109
04/03/2005;1029
04/03/2005;1112
05/03/2005;1100
05/03/2005;1136
05/03/2005;1000
05/03/2005;1041
05/03/2005;1009
05/03/2005;975
05/03/2005;993
05/03/2005;872
05/03/2005;1017
05/03/2005;1070
05/03/2005;915
05/03/2005;978
05/03/2005;968
05/03/2005;1008
05/03/2005;1025
05/03/2005;983
05/03/2005;1018
05/03/2005;1101
05/03/2005;1116
05/03/2005;1161
05/03/2005;1212
05/03/2005;1225
05/03/2005;1154
05/03/2005;1140
06/03/2005;1201
06/03/2005;1011
06/03/2005;867
06/03/2005;856
06/03/2005;859
06/03/2005;859
06/03/2005;842
06/03/2005;856
06/03/2005;867
06/03/2005;877
06/03/2005;869
06/03/2005;900
06/03/2005;899
06/03/2005;895
06/03/2005;992
06/03/2005;1104
06/03/2005;933
06/03/2005;973
06/03/2005;1069
06/03/2005;1055
06/03/2005;1032
06/03/2005;982
06/03/2005;968
06/03/2005;979
07/03/2005;935
07/03/2005;942
07/03/2005;883
07/03/2005;841
07/03/2005;843
07/03/2005;872
07/03/2005;862
07/03/2005;917
07/03/2005;1022
07/03/2005;1022
07/03/2005;961
07/03/2005;912
07/03/2005;896
07/03/2005;890
07/03/2005;891
07/03/2005;894
07/03/2005;907
07/03/2005;973
07/03/2005;1035
07/03/2005;1146
07/03/2005;1176
07/03/2005;1057
07/03/2005;974
07/03/2005;1044
08/03/2005;988
08/03/2005;1016
08/03/2005;929
08/03/2005;876
08/03/2005;872
08/03/2005;888
08/03/2005;927
08/03/2005;991
08/03/2005;1317
08/03/2005;1402
08/03/2005;1222
08/03/2005;1109
08/03/2005;959
08/03/2005;964
08/03/2005;1006
08/03/2005;1002
08/03/2005;997
08/03/2005;1019
08/03/2005;1192
08/03/2005;1399
08/03/2005;1419
08/03/2005;1250
